# filename: /home/lepecvd/lepecvd/11355/xray/2.0deg-2.0deg-rsm-3h10m_11355-E4_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
7.2328	86.0998	-0.70	0.35	0.00	15.50	7.376	5.18613	7.18623	0.0
7.2428	86.1198	-0.70	0.35	0.00	15.50	7.376	5.18710	7.18757	2.0
7.2528	86.1398	-0.70	0.35	0.00	15.50	7.376	5.18807	7.18891	2.0
7.2628	86.1598	-0.70	0.35	0.00	15.50	7.376	5.18904	7.19025	0.0
7.2728	86.1798	-0.70	0.35	0.00	15.50	7.376	5.19001	7.19160	2.0
7.2828	86.1998	-0.70	0.35	0.00	15.50	7.376	5.19097	7.19294	0.0
7.2928	86.2198	-0.70	0.35	0.00	15.50	7.376	5.19194	7.19428	2.0
7.3028	86.2398	-0.70	0.35	0.00	15.50	7.376	5.19291	7.19562	4.0
7.3128	86.2598	-0.70	0.35	0.00	15.50	7.376	5.19388	7.19696	4.0
7.3228	86.2798	-0.70	0.35	0.00	15.50	7.376	5.19485	7.19830	0.0
7.3328	86.2998	-0.70	0.35	0.00	15.50	7.376	5.19581	7.19964	0.0
7.3428	86.3198	-0.70	0.35	0.00	15.50	7.376	5.19678	7.20098	0.0
7.3528	86.3398	-0.70	0.35	0.00	15.50	7.376	5.19775	7.20232	2.0
7.3628	86.3598	-0.70	0.35	0.00	15.50	7.376	5.19871	7.20366	2.0
7.3728	86.3798	-0.70	0.35	0.00	15.50	7.376	5.19968	7.20500	0.0
7.3828	86.3998	-0.70	0.35	0.00	15.50	7.376	5.20065	7.20634	0.0
7.3928	86.4198	-0.70	0.35	0.00	15.50	7.376	5.20161	7.20768	0.0
7.4028	86.4398	-0.70	0.35	0.00	15.50	7.376	5.20258	7.20902	2.0
7.4128	86.4598	-0.70	0.35	0.00	15.50	7.376	5.20355	7.21036	0.0
7.4228	86.4798	-0.70	0.35	0.00	15.50	7.376	5.20451	7.21170	4.0
7.4328	86.4998	-0.70	0.35	0.00	15.50	7.376	5.20548	7.21304	0.0
7.4428	86.5198	-0.70	0.35	0.00	15.50	7.376	5.20644	7.21437	2.0
7.4528	86.5398	-0.70	0.35	0.00	15.50	7.376	5.20741	7.21571	4.0
7.4628	86.5598	-0.70	0.35	0.00	15.50	7.376	5.20838	7.21705	0.0
7.4728	86.5798	-0.70	0.35	0.00	15.50	7.376	5.20934	7.21839	2.0
7.4828	86.5998	-0.70	0.35	0.00	15.50	7.376	5.21031	7.21972	0.0
7.4928	86.6198	-0.70	0.35	0.00	15.50	7.376	5.21127	7.22106	0.0
7.5028	86.6398	-0.70	0.35	0.00	15.50	7.376	5.21224	7.22240	2.0
7.5128	86.6598	-0.70	0.35	0.00	15.50	7.376	5.21320	7.22374	0.0
7.5228	86.6798	-0.70	0.35	0.00	15.50	7.376	5.21416	7.22507	2.0
7.5328	86.6998	-0.70	0.35	0.00	15.50	7.376	5.21513	7.22641	0.0
7.5428	86.7198	-0.70	0.35	0.00	15.50	7.376	5.21609	7.22774	2.0
7.5528	86.7398	-0.70	0.35	0.00	15.50	7.376	5.21706	7.22908	0.0
7.5628	86.7598	-0.70	0.35	0.00	15.50	7.376	5.21802	7.23041	0.0
7.5728	86.7798	-0.70	0.35	0.00	15.50	7.376	5.21898	7.23175	0.0
7.5828	86.7998	-0.70	0.35	0.00	15.50	7.376	5.21995	7.23309	0.0
7.5928	86.8198	-0.70	0.35	0.00	15.50	7.376	5.22091	7.23442	0.0
7.6028	86.8398	-0.70	0.35	0.00	15.50	7.376	5.22187	7.23575	2.0
7.6128	86.8598	-0.70	0.35	0.00	15.50	7.376	5.22284	7.23709	0.0
7.6228	86.8798	-0.70	0.35	0.00	15.50	7.376	5.22380	7.23842	6.0
7.6328	86.8998	-0.70	0.35	0.00	15.50	7.376	5.22476	7.23976	0.0
7.6428	86.9198	-0.70	0.35	0.00	15.50	7.376	5.22573	7.24109	0.0
7.6528	86.9398	-0.70	0.35	0.00	15.50	7.376	5.22669	7.24242	2.0
7.6628	86.9598	-0.70	0.35	0.00	15.50	7.376	5.22765	7.24376	0.0
7.6728	86.9798	-0.70	0.35	0.00	15.50	7.376	5.22861	7.24509	0.0
7.6828	86.9998	-0.70	0.35	0.00	15.50	7.376	5.22957	7.24642	0.0
7.6928	87.0198	-0.70	0.35	0.00	15.50	7.376	5.23054	7.24776	2.0
7.7028	87.0398	-0.70	0.35	0.00	15.50	7.376	5.23150	7.24909	0.0
7.7128	87.0598	-0.70	0.35	0.00	15.50	7.376	5.23246	7.25042	2.0
7.7228	87.0798	-0.70	0.35	0.00	15.50	7.376	5.23342	7.25175	0.0
7.7328	87.0998	-0.70	0.35	0.00	15.50	7.376	5.23438	7.25308	4.0
7.7428	87.1198	-0.70	0.35	0.00	15.50	7.376	5.23534	7.25442	0.0
7.7528	87.1398	-0.70	0.35	0.00	15.50	7.376	5.23630	7.25575	0.0
7.7628	87.1598	-0.70	0.35	0.00	15.50	7.376	5.23726	7.25708	0.0
7.7728	87.1798	-0.70	0.35	0.00	15.50	7.376	5.23822	7.25841	0.0
7.7828	87.1998	-0.70	0.35	0.00	15.50	7.376	5.23918	7.25974	2.0
7.7928	87.2198	-0.70	0.35	0.00	15.50	7.376	5.24014	7.26107	2.0
7.8028	87.2398	-0.70	0.35	0.00	15.50	7.376	5.24110	7.26240	2.0
7.8128	87.2598	-0.70	0.35	0.00	15.50	7.376	5.24206	7.26373	0.0
7.8228	87.2798	-0.70	0.35	0.00	15.50	7.376	5.24302	7.26506	4.0
7.8328	87.2998	-0.70	0.35	0.00	15.50	7.376	5.24398	7.26639	2.0
7.8428	87.3198	-0.70	0.35	0.00	15.50	7.376	5.24494	7.26772	0.0
7.8528	87.3398	-0.70	0.35	0.00	15.50	7.376	5.24590	7.26905	2.0
7.8628	87.3598	-0.70	0.35	0.00	15.50	7.376	5.24686	7.27038	0.0
7.8728	87.3798	-0.70	0.35	0.00	15.50	7.376	5.24782	7.27171	0.0
7.8828	87.3998	-0.70	0.35	0.00	15.50	7.376	5.24878	7.27303	2.0
7.8928	87.4198	-0.70	0.35	0.00	15.50	7.376	5.24974	7.27436	2.0
7.9028	87.4398	-0.70	0.35	0.00	15.50	7.376	5.25070	7.27569	0.0
7.9128	87.4598	-0.70	0.35	0.00	15.50	7.376	5.25165	7.27702	2.0
7.9228	87.4798	-0.70	0.35	0.00	15.50	7.376	5.25261	7.27835	0.0
7.9328	87.4998	-0.70	0.35	0.00	15.50	7.376	5.25357	7.27967	4.0
7.9428	87.5198	-0.70	0.35	0.00	15.50	7.376	5.25453	7.28100	0.0
7.9528	87.5398	-0.70	0.35	0.00	15.50	7.376	5.25549	7.28233	2.0
7.9628	87.5598	-0.70	0.35	0.00	15.50	7.376	5.25644	7.28365	0.0
7.9728	87.5798	-0.70	0.35	0.00	15.50	7.376	5.25740	7.28498	4.0
7.9828	87.5998	-0.70	0.35	0.00	15.50	7.376	5.25836	7.28631	0.0
7.9928	87.6198	-0.70	0.35	0.00	15.50	7.376	5.25931	7.28763	0.0
8.0028	87.6398	-0.70	0.35	0.00	15.50	7.376	5.26027	7.28896	0.0
8.0128	87.6598	-0.70	0.35	0.00	15.50	7.376	5.26123	7.29028	4.0
8.0228	87.6798	-0.70	0.35	0.00	15.50	7.376	5.26218	7.29161	2.0
8.0328	87.6998	-0.70	0.35	0.00	15.50	7.376	5.26314	7.29294	0.0
8.0428	87.7198	-0.70	0.35	0.00	15.50	7.376	5.26410	7.29426	2.0
8.0528	87.7398	-0.70	0.35	0.00	15.50	7.376	5.26505	7.29558	2.0
8.0628	87.7598	-0.70	0.35	0.00	15.50	7.376	5.26601	7.29691	0.0
8.0728	87.7798	-0.70	0.35	0.00	15.50	7.376	5.26696	7.29823	0.0
8.0828	87.7998	-0.70	0.35	0.00	15.50	7.376	5.26792	7.29956	0.0
8.0928	87.8198	-0.70	0.35	0.00	15.50	7.376	5.26887	7.30088	2.0
8.1028	87.8398	-0.70	0.35	0.00	15.50	7.376	5.26983	7.30220	2.0
8.1128	87.8598	-0.70	0.35	0.00	15.50	7.376	5.27078	7.30353	0.0
8.1228	87.8798	-0.70	0.35	0.00	15.50	7.376	5.27174	7.30485	2.0
8.1328	87.8998	-0.70	0.35	0.00	15.50	7.376	5.27269	7.30617	0.0
8.1428	87.9198	-0.70	0.35	0.00	15.50	7.376	5.27365	7.30750	2.0
8.1528	87.9398	-0.70	0.35	0.00	15.50	7.376	5.27460	7.30882	0.0
8.1628	87.9598	-0.70	0.35	0.00	15.50	7.376	5.27556	7.31014	2.0
8.1728	87.9798	-0.70	0.35	0.00	15.50	7.376	5.27651	7.31146	2.0
8.1828	87.9998	-0.70	0.35	0.00	15.50	7.376	5.27747	7.31279	4.0
8.1928	88.0198	-0.70	0.35	0.00	15.50	7.376	5.27842	7.31411	2.0
8.2028	88.0398	-0.70	0.35	0.00	15.50	7.376	5.27937	7.31543	0.0
8.2128	88.0598	-0.70	0.35	0.00	15.50	7.376	5.28033	7.31675	0.0
8.2228	88.0798	-0.70	0.35	0.00	15.50	7.376	5.28128	7.31807	2.0
8.2328	88.0998	-0.70	0.35	0.00	15.50	7.376	5.28223	7.31939	0.0
8.2428	88.1198	-0.70	0.35	0.00	15.50	7.376	5.28319	7.32071	0.0
8.2528	88.1398	-0.70	0.35	0.00	15.50	7.376	5.28414	7.32203	2.0
8.2628	88.1598	-0.70	0.35	0.00	15.50	7.376	5.28509	7.32335	6.0
8.2728	88.1798	-0.70	0.35	0.00	15.50	7.376	5.28604	7.32467	0.0
8.2828	88.1998	-0.70	0.35	0.00	15.50	7.376	5.28700	7.32599	4.0
8.2928	88.2198	-0.70	0.35	0.00	15.50	7.376	5.28795	7.32731	2.0
8.3028	88.2398	-0.70	0.35	0.00	15.50	7.376	5.28890	7.32863	0.0
8.3128	88.2598	-0.70	0.35	0.00	15.50	7.376	5.28985	7.32995	0.0
8.3228	88.2798	-0.70	0.35	0.00	15.50	7.376	5.29080	7.33127	0.0
8.3328	88.2998	-0.70	0.35	0.00	15.50	7.376	5.29175	7.33259	2.0
8.3428	88.3198	-0.70	0.35	0.00	15.50	7.376	5.29271	7.33390	2.0
8.3528	88.3398	-0.70	0.35	0.00	15.50	7.376	5.29366	7.33522	2.0
8.3628	88.3598	-0.70	0.35	0.00	15.50	7.376	5.29461	7.33654	2.0
8.3728	88.3798	-0.70	0.35	0.00	15.50	7.376	5.29556	7.33786	0.0
8.3828	88.3998	-0.70	0.35	0.00	15.50	7.376	5.29651	7.33917	0.0
8.3928	88.4198	-0.70	0.35	0.00	15.50	7.376	5.29746	7.34049	0.0
8.4028	88.4398	-0.70	0.35	0.00	15.50	7.376	5.29841	7.34181	2.0
8.4128	88.4598	-0.70	0.35	0.00	15.50	7.376	5.29936	7.34312	0.0
8.4228	88.4798	-0.70	0.35	0.00	15.50	7.376	5.30031	7.34444	2.0
8.4328	88.4998	-0.70	0.35	0.00	15.50	7.376	5.30126	7.34576	2.0
8.4428	88.5198	-0.70	0.35	0.00	15.50	7.376	5.30221	7.34707	0.0
8.4528	88.5398	-0.70	0.35	0.00	15.50	7.376	5.30316	7.34839	4.0
8.4628	88.5598	-0.70	0.35	0.00	15.50	7.376	5.30411	7.34970	0.0
8.4728	88.5798	-0.70	0.35	0.00	15.50	7.376	5.30506	7.35102	2.0
8.4828	88.5998	-0.70	0.35	0.00	15.50	7.376	5.30601	7.35234	2.0
8.4928	88.6198	-0.70	0.35	0.00	15.50	7.376	5.30696	7.35365	0.0
8.5028	88.6398	-0.70	0.35	0.00	15.50	7.376	5.30791	7.35496	0.0
8.5128	88.6598	-0.70	0.35	0.00	15.50	7.376	5.30885	7.35628	2.0
8.5228	88.6798	-0.70	0.35	0.00	15.50	7.376	5.30980	7.35759	2.0
8.5328	88.6998	-0.70	0.35	0.00	15.50	7.376	5.31075	7.35891	0.0
8.5428	88.7198	-0.70	0.35	0.00	15.50	7.376	5.31170	7.36022	2.0
8.5528	88.7398	-0.70	0.35	0.00	15.50	7.376	5.31265	7.36153	0.0
8.5628	88.7598	-0.70	0.35	0.00	15.50	7.376	5.31359	7.36285	2.0
8.5728	88.7798	-0.70	0.35	0.00	15.50	7.376	5.31454	7.36416	0.0
8.5828	88.7998	-0.70	0.35	0.00	15.50	7.376	5.31549	7.36547	0.0
8.5928	88.8198	-0.70	0.35	0.00	15.50	7.376	5.31644	7.36679	4.0
8.6028	88.8398	-0.70	0.35	0.00	15.50	7.376	5.31738	7.36810	0.0
8.6128	88.8598	-0.70	0.35	0.00	15.50	7.376	5.31833	7.36941	0.0
8.6228	88.8798	-0.70	0.35	0.00	15.50	7.376	5.31928	7.37072	0.0
8.6328	88.8998	-0.70	0.35	0.00	15.50	7.376	5.32022	7.37203	0.0
8.6428	88.9198	-0.70	0.35	0.00	15.50	7.376	5.32117	7.37335	0.0
8.6528	88.9398	-0.70	0.35	0.00	15.50	7.376	5.32212	7.37466	4.0
8.6628	88.9598	-0.70	0.35	0.00	15.50	7.376	5.32306	7.37597	0.0

6.7028	84.9998	-0.70	0.35	0.00	15.50	7.376	5.13012	7.11384	2.0
6.7128	85.0198	-0.70	0.35	0.00	15.50	7.376	5.13109	7.11520	0.0
6.7228	85.0398	-0.70	0.35	0.00	15.50	7.376	5.13207	7.11655	0.0
6.7328	85.0598	-0.70	0.35	0.00	15.50	7.376	5.13305	7.11791	0.0
6.7428	85.0798	-0.70	0.35	0.00	15.50	7.376	5.13402	7.11926	2.0
6.7528	85.0998	-0.70	0.35	0.00	15.50	7.376	5.13500	7.12061	0.0
6.7628	85.1198	-0.70	0.35	0.00	15.50	7.376	5.13598	7.12197	2.0
6.7728	85.1398	-0.70	0.35	0.00	15.50	7.376	5.13695	7.12332	0.0
6.7828	85.1598	-0.70	0.35	0.00	15.50	7.376	5.13793	7.12467	0.0
6.7928	85.1798	-0.70	0.35	0.00	15.50	7.376	5.13891	7.12603	2.0
6.8028	85.1998	-0.70	0.35	0.00	15.50	7.376	5.13988	7.12738	0.0
6.8128	85.2198	-0.70	0.35	0.00	15.50	7.376	5.14086	7.12873	2.0
6.8228	85.2398	-0.70	0.35	0.00	15.50	7.376	5.14183	7.13009	0.0
6.8328	85.2598	-0.70	0.35	0.00	15.50	7.376	5.14281	7.13144	0.0
6.8428	85.2798	-0.70	0.35	0.00	15.50	7.376	5.14378	7.13279	0.0
6.8528	85.2998	-0.70	0.35	0.00	15.50	7.376	5.14476	7.13414	0.0
6.8628	85.3198	-0.70	0.35	0.00	15.50	7.376	5.14573	7.13549	0.0
6.8728	85.3398	-0.70	0.35	0.00	15.50	7.376	5.14671	7.13685	0.0
6.8828	85.3598	-0.70	0.35	0.00	15.50	7.376	5.14768	7.13820	0.0
6.8928	85.3798	-0.70	0.35	0.00	15.50	7.376	5.14865	7.13955	0.0
6.9028	85.3998	-0.70	0.35	0.00	15.50	7.376	5.14963	7.14090	2.0
6.9128	85.4198	-0.70	0.35	0.00	15.50	7.376	5.15060	7.14225	0.0
6.9228	85.4398	-0.70	0.35	0.00	15.50	7.376	5.15158	7.14360	0.0
6.9328	85.4598	-0.70	0.35	0.00	15.50	7.376	5.15255	7.14495	0.0
6.9428	85.4798	-0.70	0.35	0.00	15.50	7.376	5.15352	7.14630	2.0
6.9528	85.4998	-0.70	0.35	0.00	15.50	7.376	5.15450	7.14765	0.0
6.9628	85.5198	-0.70	0.35	0.00	15.50	7.376	5.15547	7.14900	0.0
6.9728	85.5398	-0.70	0.35	0.00	15.50	7.376	5.15644	7.15035	4.0
6.9828	85.5598	-0.70	0.35	0.00	15.50	7.376	5.15742	7.15170	0.0
6.9928	85.5798	-0.70	0.35	0.00	15.50	7.376	5.15839	7.15304	0.0
7.0028	85.5998	-0.70	0.35	0.00	15.50	7.376	5.15936	7.15439	0.0
7.0128	85.6198	-0.70	0.35	0.00	15.50	7.376	5.16033	7.15574	0.0
7.0228	85.6398	-0.70	0.35	0.00	15.50	7.376	5.16131	7.15709	2.0
7.0328	85.6598	-0.70	0.35	0.00	15.50	7.376	5.16228	7.15844	0.0
7.0428	85.6798	-0.70	0.35	0.00	15.50	7.376	5.16325	7.15979	4.0
7.0528	85.6998	-0.70	0.35	0.00	15.50	7.376	5.16422	7.16113	2.0
7.0628	85.7198	-0.70	0.35	0.00	15.50	7.376	5.16519	7.16248	2.0
7.0728	85.7398	-0.70	0.35	0.00	15.50	7.376	5.16616	7.16383	2.0
7.0828	85.7598	-0.70	0.35	0.00	15.50	7.376	5.16714	7.16517	2.0
7.0928	85.7798	-0.70	0.35	0.00	15.50	7.376	5.16811	7.16652	2.0
7.1028	85.7998	-0.70	0.35	0.00	15.50	7.376	5.16908	7.16787	0.0
7.1128	85.8198	-0.70	0.35	0.00	15.50	7.376	5.17005	7.16921	2.0
7.1228	85.8398	-0.70	0.35	0.00	15.50	7.376	5.17102	7.17056	0.0
7.1328	85.8598	-0.70	0.35	0.00	15.50	7.376	5.17199	7.17190	2.0
7.1428	85.8798	-0.70	0.35	0.00	15.50	7.376	5.17296	7.17325	0.0
7.1528	85.8998	-0.70	0.35	0.00	15.50	7.376	5.17393	7.17460	0.0
7.1628	85.9198	-0.70	0.35	0.00	15.50	7.376	5.17490	7.17594	2.0
7.1728	85.9398	-0.70	0.35	0.00	15.50	7.376	5.17587	7.17729	0.0
7.1828	85.9598	-0.70	0.35	0.00	15.50	7.376	5.17684	7.17863	0.0
7.1928	85.9798	-0.70	0.35	0.00	15.50	7.376	5.17781	7.17997	0.0
7.2028	85.9998	-0.70	0.35	0.00	15.50	7.376	5.17878	7.18132	0.0
7.2128	86.0198	-0.70	0.35	0.00	15.50	7.376	5.17975	7.18266	2.0
7.2228	86.0398	-0.70	0.35	0.00	15.50	7.376	5.18072	7.18401	2.0
7.2328	86.0598	-0.70	0.35	0.00	15.50	7.376	5.18169	7.18535	4.0
7.2428	86.0798	-0.70	0.35	0.00	15.50	7.376	5.18265	7.18669	0.0
7.2528	86.0998	-0.70	0.35	0.00	15.50	7.376	5.18362	7.18804	2.0
7.2628	86.1198	-0.70	0.35	0.00	15.50	7.376	5.18459	7.18938	2.0
7.2728	86.1398	-0.70	0.35	0.00	15.50	7.376	5.18556	7.19072	2.0
7.2828	86.1598	-0.70	0.35	0.00	15.50	7.376	5.18653	7.19206	2.0
7.2928	86.1798	-0.70	0.35	0.00	15.50	7.376	5.18750	7.19341	2.0
7.3028	86.1998	-0.70	0.35	0.00	15.50	7.376	5.18846	7.19475	0.0
7.3128	86.2198	-0.70	0.35	0.00	15.50	7.376	5.18943	7.19609	0.0
7.3228	86.2398	-0.70	0.35	0.00	15.50	7.376	5.19040	7.19743	0.0
7.3328	86.2598	-0.70	0.35	0.00	15.50	7.376	5.19137	7.19877	2.0
7.3428	86.2798	-0.70	0.35	0.00	15.50	7.376	5.19233	7.20011	0.0
7.3528	86.2998	-0.70	0.35	0.00	15.50	7.376	5.19330	7.20146	2.0
7.3628	86.3198	-0.70	0.35	0.00	15.50	7.376	5.19427	7.20280	0.0
7.3728	86.3398	-0.70	0.35	0.00	15.50	7.376	5.19523	7.20414	0.0
7.3828	86.3598	-0.70	0.35	0.00	15.50	7.376	5.19620	7.20548	2.0
7.3928	86.3798	-0.70	0.35	0.00	15.50	7.376	5.19717	7.20682	0.0
7.4028	86.3998	-0.70	0.35	0.00	15.50	7.376	5.19813	7.20816	2.0
7.4128	86.4198	-0.70	0.35	0.00	15.50	7.376	5.19910	7.20950	2.0
7.4228	86.4398	-0.70	0.35	0.00	15.50	7.376	5.20006	7.21084	4.0
7.4328	86.4598	-0.70	0.35	0.00	15.50	7.376	5.20103	7.21217	2.0
7.4428	86.4798	-0.70	0.35	0.00	15.50	7.376	5.20200	7.21351	2.0
7.4528	86.4998	-0.70	0.35	0.00	15.50	7.376	5.20296	7.21485	0.0
7.4628	86.5198	-0.70	0.35	0.00	15.50	7.376	5.20393	7.21619	0.0
7.4728	86.5398	-0.70	0.35	0.00	15.50	7.376	5.20489	7.21753	0.0
7.4828	86.5598	-0.70	0.35	0.00	15.50	7.376	5.20586	7.21887	0.0
7.4928	86.5798	-0.70	0.35	0.00	15.50	7.376	5.20682	7.22021	2.0
7.5028	86.5998	-0.70	0.35	0.00	15.50	7.376	5.20779	7.22154	2.0
7.5128	86.6198	-0.70	0.35	0.00	15.50	7.376	5.20875	7.22288	0.0
7.5228	86.6398	-0.70	0.35	0.00	15.50	7.376	5.20971	7.22422	0.0
7.5328	86.6598	-0.70	0.35	0.00	15.50	7.376	5.21068	7.22555	0.0
7.5428	86.6798	-0.70	0.35	0.00	15.50	7.376	5.21164	7.22689	2.0
7.5528	86.6998	-0.70	0.35	0.00	15.50	7.376	5.21261	7.22823	0.0
7.5628	86.7198	-0.70	0.35	0.00	15.50	7.376	5.21357	7.22956	4.0
7.5728	86.7398	-0.70	0.35	0.00	15.50	7.376	5.21453	7.23090	0.0
7.5828	86.7598	-0.70	0.35	0.00	15.50	7.376	5.21550	7.23224	0.0
7.5928	86.7798	-0.70	0.35	0.00	15.50	7.376	5.21646	7.23357	2.0
7.6028	86.7998	-0.70	0.35	0.00	15.50	7.376	5.21742	7.23491	2.0
7.6128	86.8198	-0.70	0.35	0.00	15.50	7.376	5.21839	7.23624	0.0
7.6228	86.8398	-0.70	0.35	0.00	15.50	7.376	5.21935	7.23758	2.0
7.6328	86.8598	-0.70	0.35	0.00	15.50	7.376	5.22031	7.23891	2.0
7.6428	86.8798	-0.70	0.35	0.00	15.50	7.376	5.22127	7.24025	0.0
7.6528	86.8998	-0.70	0.35	0.00	15.50	7.376	5.22224	7.24158	0.0
7.6628	86.9198	-0.70	0.35	0.00	15.50	7.376	5.22320	7.24291	0.0
7.6728	86.9398	-0.70	0.35	0.00	15.50	7.376	5.22416	7.24425	0.0
7.6828	86.9598	-0.70	0.35	0.00	15.50	7.376	5.22512	7.24558	0.0
7.6928	86.9798	-0.70	0.35	0.00	15.50	7.376	5.22608	7.24692	0.0
7.7028	86.9998	-0.70	0.35	0.00	15.50	7.376	5.22704	7.24825	2.0
7.7128	87.0198	-0.70	0.35	0.00	15.50	7.376	5.22801	7.24958	0.0
