# filename: /home/lepecvd/lepecvd/11355/xray/2.0deg-2.0deg-rsm-3h10m_11355-E5_224.xrdml
# reflection: ('2', '2', '4')
# type: Area measurement
# x-axis: Omega_2Theta
# y-axis: Omega
# 
# Omega	2Theta	Phi  	Chi   	X    	Y    	Z    	q_para	q_perp	Intensity
# [deg]	[deg] 	[deg]	[deg] 	[mm] 	[mm] 	[mm] 	[nm-1]	[nm-1]	[counts/s]
6.9378	85.7326	0.46	0.10	-30.00	-20.00	7.373	5.18223	7.15148	2.0
6.9478	85.7526	0.46	0.10	-30.00	-20.00	7.373	5.18320	7.15282	2.0
6.9578	85.7726	0.46	0.10	-30.00	-20.00	7.373	5.18418	7.15417	8.0
6.9678	85.7926	0.46	0.10	-30.00	-20.00	7.373	5.18515	7.15551	2.0
6.9778	85.8126	0.46	0.10	-30.00	-20.00	7.373	5.18613	7.15685	0.0
6.9878	85.8326	0.46	0.10	-30.00	-20.00	7.373	5.18710	7.15820	0.0
6.9978	85.8526	0.46	0.10	-30.00	-20.00	7.373	5.18807	7.15954	0.0
7.0078	85.8726	0.46	0.10	-30.00	-20.00	7.373	5.18905	7.16088	4.0
7.0178	85.8926	0.46	0.10	-30.00	-20.00	7.373	5.19002	7.16223	6.0
7.0278	85.9126	0.46	0.10	-30.00	-20.00	7.373	5.19099	7.16357	4.0
7.0378	85.9326	0.46	0.10	-30.00	-20.00	7.373	5.19197	7.16491	2.0
7.0478	85.9526	0.46	0.10	-30.00	-20.00	7.373	5.19294	7.16626	0.0
7.0578	85.9726	0.46	0.10	-30.00	-20.00	7.373	5.19391	7.16760	0.0
7.0678	85.9926	0.46	0.10	-30.00	-20.00	7.373	5.19488	7.16894	2.0
7.0778	86.0126	0.46	0.10	-30.00	-20.00	7.373	5.19586	7.17028	0.0
7.0878	86.0326	0.46	0.10	-30.00	-20.00	7.373	5.19683	7.17162	2.0
7.0978	86.0526	0.46	0.10	-30.00	-20.00	7.373	5.19780	7.17296	2.0
7.1078	86.0726	0.46	0.10	-30.00	-20.00	7.373	5.19877	7.17431	2.0
7.1178	86.0926	0.46	0.10	-30.00	-20.00	7.373	5.19974	7.17565	2.0
7.1278	86.1126	0.46	0.10	-30.00	-20.00	7.373	5.20072	7.17699	4.0
7.1378	86.1326	0.46	0.10	-30.00	-20.00	7.373	5.20169	7.17833	2.0
7.1478	86.1526	0.46	0.10	-30.00	-20.00	7.373	5.20266	7.17967	2.0
7.1578	86.1726	0.46	0.10	-30.00	-20.00	7.373	5.20363	7.18101	2.0
7.1678	86.1926	0.46	0.10	-30.00	-20.00	7.373	5.20460	7.18235	2.0
7.1778	86.2126	0.46	0.10	-30.00	-20.00	7.373	5.20557	7.18369	2.0
7.1878	86.2326	0.46	0.10	-30.00	-20.00	7.373	5.20654	7.18503	2.0
7.1978	86.2526	0.46	0.10	-30.00	-20.00	7.373	5.20751	7.18637	2.0
7.2078	86.2726	0.46	0.10	-30.00	-20.00	7.373	5.20848	7.18771	6.0
7.2178	86.2926	0.46	0.10	-30.00	-20.00	7.373	5.20945	7.18904	4.0
7.2278	86.3126	0.46	0.10	-30.00	-20.00	7.373	5.21042	7.19038	4.0
7.2378	86.3326	0.46	0.10	-30.00	-20.00	7.373	5.21139	7.19172	4.0
7.2478	86.3526	0.46	0.10	-30.00	-20.00	7.373	5.21236	7.19306	4.0
7.2578	86.3726	0.46	0.10	-30.00	-20.00	7.373	5.21333	7.19440	0.0
7.2678	86.3926	0.46	0.10	-30.00	-20.00	7.373	5.21430	7.19574	2.0
7.2778	86.4126	0.46	0.10	-30.00	-20.00	7.373	5.21527	7.19707	6.0
7.2878	86.4326	0.46	0.10	-30.00	-20.00	7.373	5.21624	7.19841	2.0
7.2978	86.4526	0.46	0.10	-30.00	-20.00	7.373	5.21721	7.19975	6.0
7.3078	86.4726	0.46	0.10	-30.00	-20.00	7.373	5.21818	7.20108	2.0
7.3178	86.4926	0.46	0.10	-30.00	-20.00	7.373	5.21914	7.20242	4.0
7.3278	86.5126	0.46	0.10	-30.00	-20.00	7.373	5.22011	7.20376	0.0
7.3378	86.5326	0.46	0.10	-30.00	-20.00	7.373	5.22108	7.20509	2.0
7.3478	86.5526	0.46	0.10	-30.00	-20.00	7.373	5.22205	7.20643	2.0
7.3578	86.5726	0.46	0.10	-30.00	-20.00	7.373	5.22302	7.20776	4.0
7.3678	86.5926	0.46	0.10	-30.00	-20.00	7.373	5.22398	7.20910	2.0
7.3778	86.6126	0.46	0.10	-30.00	-20.00	7.373	5.22495	7.21044	2.0
7.3878	86.6326	0.46	0.10	-30.00	-20.00	7.373	5.22592	7.21177	6.0
7.3978	86.6526	0.46	0.10	-30.00	-20.00	7.373	5.22689	7.21310	0.0
7.4078	86.6726	0.46	0.10	-30.00	-20.00	7.373	5.22785	7.21444	4.0
7.4178	86.6926	0.46	0.10	-30.00	-20.00	7.373	5.22882	7.21577	2.0
7.4278	86.7126	0.46	0.10	-30.00	-20.00	7.373	5.22979	7.21711	6.0
7.4378	86.7326	0.46	0.10	-30.00	-20.00	7.373	5.23075	7.21844	0.0
7.4478	86.7526	0.46	0.10	-30.00	-20.00	7.373	5.23172	7.21978	2.0
7.4578	86.7726	0.46	0.10	-30.00	-20.00	7.373	5.23269	7.22111	6.0
7.4678	86.7926	0.46	0.10	-30.00	-20.00	7.373	5.23365	7.22244	4.0
7.4778	86.8126	0.46	0.10	-30.00	-20.00	7.373	5.23462	7.22378	2.0
7.4878	86.8326	0.46	0.10	-30.00	-20.00	7.373	5.23559	7.22511	4.0
7.4978	86.8526	0.46	0.10	-30.00	-20.00	7.373	5.23655	7.22644	4.0
7.5078	86.8726	0.46	0.10	-30.00	-20.00	7.373	5.23752	7.22777	4.0
7.5178	86.8926	0.46	0.10	-30.00	-20.00	7.373	5.23848	7.22911	6.0
7.5278	86.9126	0.46	0.10	-30.00	-20.00	7.373	5.23945	7.23044	0.0
7.5378	86.9326	0.46	0.10	-30.00	-20.00	7.373	5.24041	7.23177	2.0
7.5478	86.9526	0.46	0.10	-30.00	-20.00	7.373	5.24138	7.23310	4.0
7.5578	86.9726	0.46	0.10	-30.00	-20.00	7.373	5.24234	7.23443	2.0
7.5678	86.9926	0.46	0.10	-30.00	-20.00	7.373	5.24331	7.23576	2.0
7.5778	87.0126	0.46	0.10	-30.00	-20.00	7.373	5.24427	7.23709	2.0
7.5878	87.0326	0.46	0.10	-30.00	-20.00	7.373	5.24523	7.23842	6.0
7.5978	87.0526	0.46	0.10	-30.00	-20.00	7.373	5.24620	7.23976	4.0
7.6078	87.0726	0.46	0.10	-30.00	-20.00	7.373	5.24716	7.24109	2.0
7.6178	87.0926	0.46	0.10	-30.00	-20.00	7.373	5.24813	7.24242	2.0
7.6278	87.1126	0.46	0.10	-30.00	-20.00	7.373	5.24909	7.24375	6.0
7.6378	87.1326	0.46	0.10	-30.00	-20.00	7.373	5.25005	7.24507	8.0
7.6478	87.1526	0.46	0.10	-30.00	-20.00	7.373	5.25102	7.24640	6.0
7.6578	87.1726	0.46	0.10	-30.00	-20.00	7.373	5.25198	7.24773	6.0
7.6678	87.1926	0.46	0.10	-30.00	-20.00	7.373	5.25294	7.24906	0.0
7.6778	87.2126	0.46	0.10	-30.00	-20.00	7.373	5.25391	7.25039	6.0
7.6878	87.2326	0.46	0.10	-30.00	-20.00	7.373	5.25487	7.25172	6.0
7.6978	87.2526	0.46	0.10	-30.00	-20.00	7.373	5.25583	7.25305	2.0
7.7078	87.2726	0.46	0.10	-30.00	-20.00	7.373	5.25679	7.25438	0.0
7.7178	87.2926	0.46	0.10	-30.00	-20.00	7.373	5.25776	7.25570	2.0
7.7278	87.3126	0.46	0.10	-30.00	-20.00	7.373	5.25872	7.25703	2.0
7.7378	87.3326	0.46	0.10	-30.00	-20.00	7.373	5.25968	7.25836	2.0
7.7478	87.3526	0.46	0.10	-30.00	-20.00	7.373	5.26064	7.25968	2.0
7.7578	87.3726	0.46	0.10	-30.00	-20.00	7.373	5.26160	7.26101	2.0
7.7678	87.3926	0.46	0.10	-30.00	-20.00	7.373	5.26256	7.26234	2.0
7.7778	87.4126	0.46	0.10	-30.00	-20.00	7.373	5.26352	7.26366	0.0
7.7878	87.4326	0.46	0.10	-30.00	-20.00	7.373	5.26449	7.26499	2.0
7.7978	87.4526	0.46	0.10	-30.00	-20.00	7.373	5.26545	7.26632	0.0
7.8078	87.4726	0.46	0.10	-30.00	-20.00	7.373	5.26641	7.26764	4.0
7.8178	87.4926	0.46	0.10	-30.00	-20.00	7.373	5.26737	7.26897	0.0
7.8278	87.5126	0.46	0.10	-30.00	-20.00	7.373	5.26833	7.27029	6.0
7.8378	87.5326	0.46	0.10	-30.00	-20.00	7.373	5.26929	7.27162	0.0
7.8478	87.5526	0.46	0.10	-30.00	-20.00	7.373	5.27025	7.27294	6.0
7.8578	87.5726	0.46	0.10	-30.00	-20.00	7.373	5.27121	7.27427	4.0
7.8678	87.5926	0.46	0.10	-30.00	-20.00	7.373	5.27217	7.27559	2.0
7.8778	87.6126	0.46	0.10	-30.00	-20.00	7.373	5.27313	7.27692	6.0
7.8878	87.6326	0.46	0.10	-30.00	-20.00	7.373	5.27409	7.27824	0.0
7.8978	87.6526	0.46	0.10	-30.00	-20.00	7.373	5.27505	7.27956	2.0
7.9078	87.6726	0.46	0.10	-30.00	-20.00	7.373	5.27601	7.28089	4.0
7.9178	87.6926	0.46	0.10	-30.00	-20.00	7.373	5.27696	7.28221	2.0
7.9278	87.7126	0.46	0.10	-30.00	-20.00	7.373	5.27792	7.28353	0.0
7.9378	87.7326	0.46	0.10	-30.00	-20.00	7.373	5.27888	7.28486	0.0
7.9478	87.7526	0.46	0.10	-30.00	-20.00	7.373	5.27984	7.28618	6.0
7.9578	87.7726	0.46	0.10	-30.00	-20.00	7.373	5.28080	7.28750	2.0
7.9678	87.7926	0.46	0.10	-30.00	-20.00	7.373	5.28176	7.28883	0.0
7.9778	87.8126	0.46	0.10	-30.00	-20.00	7.373	5.28271	7.29015	0.0
7.9878	87.8326	0.46	0.10	-30.00	-20.00	7.373	5.28367	7.29147	2.0
7.9978	87.8526	0.46	0.10	-30.00	-20.00	7.373	5.28463	7.29279	2.0
8.0078	87.8726	0.46	0.10	-30.00	-20.00	7.373	5.28559	7.29411	2.0
8.0178	87.8926	0.46	0.10	-30.00	-20.00	7.373	5.28655	7.29543	2.0
8.0278	87.9126	0.46	0.10	-30.00	-20.00	7.373	5.28750	7.29675	6.0
8.0378	87.9326	0.46	0.10	-30.00	-20.00	7.373	5.28846	7.29807	2.0
8.0478	87.9526	0.46	0.10	-30.00	-20.00	7.373	5.28942	7.29940	4.0
8.0578	87.9726	0.46	0.10	-30.00	-20.00	7.373	5.29037	7.30072	4.0
8.0678	87.9926	0.46	0.10	-30.00	-20.00	7.373	5.29133	7.30204	4.0
8.0778	88.0126	0.46	0.10	-30.00	-20.00	7.373	5.29229	7.30336	4.0
8.0878	88.0326	0.46	0.10	-30.00	-20.00	7.373	5.29324	7.30467	0.0
8.0978	88.0526	0.46	0.10	-30.00	-20.00	7.373	5.29420	7.30599	2.0
8.1078	88.0726	0.46	0.10	-30.00	-20.00	7.373	5.29515	7.30731	4.0
8.1178	88.0926	0.46	0.10	-30.00	-20.00	7.373	5.29611	7.30863	0.0
8.1278	88.1126	0.46	0.10	-30.00	-20.00	7.373	5.29707	7.30995	2.0
8.1378	88.1326	0.46	0.10	-30.00	-20.00	7.373	5.29802	7.31127	0.0
8.1478	88.1526	0.46	0.10	-30.00	-20.00	7.373	5.29898	7.31259	2.0
8.1578	88.1726	0.46	0.10	-30.00	-20.00	7.373	5.29993	7.31391	2.0
8.1678	88.1926	0.46	0.10	-30.00	-20.00	7.373	5.30089	7.31522	0.0
8.1778	88.2126	0.46	0.10	-30.00	-20.00	7.373	5.30184	7.31654	0.0
8.1878	88.2326	0.46	0.10	-30.00	-20.00	7.373	5.30280	7.31786	0.0
8.1978	88.2526	0.46	0.10	-30.00	-20.00	7.373	5.30375	7.31918	4.0
8.2078	88.2726	0.46	0.10	-30.00	-20.00	7.373	5.30470	7.32049	0.0
8.2178	88.2926	0.46	0.10	-30.00	-20.00	7.373	5.30566	7.32181	4.0
8.2278	88.3126	0.46	0.10	-30.00	-20.00	7.373	5.30661	7.32313	0.0
8.2378	88.3326	0.46	0.10	-30.00	-20.00	7.373	5.30757	7.32444	0.0
8.2478	88.3526	0.46	0.10	-30.00	-20.00	7.373	5.30852	7.32576	4.0
8.2578	88.3726	0.46	0.10	-30.00	-20.00	7.373	5.30947	7.32707	2.0
8.2678	88.3926	0.46	0.10	-30.00	-20.00	7.373	5.31043	7.32839	2.0
8.2778	88.4126	0.46	0.10	-30.00	-20.00	7.373	5.31138	7.32970	0.0
8.2878	88.4326	0.46	0.10	-30.00	-20.00	7.373	5.31233	7.33102	0.0
8.2978	88.4526	0.46	0.10	-30.00	-20.00	7.373	5.31329	7.33233	0.0
8.3078	88.4726	0.46	0.10	-30.00	-20.00	7.373	5.31424	7.33365	2.0
8.3178	88.4926	0.46	0.10	-30.00	-20.00	7.373	5.31519	7.33496	0.0
8.3278	88.5126	0.46	0.10	-30.00	-20.00	7.373	5.31614	7.33628	0.0
8.3378	88.5326	0.46	0.10	-30.00	-20.00	7.373	5.31709	7.33759	2.0
8.3478	88.5526	0.46	0.10	-30.00	-20.00	7.373	5.31805	7.33891	4.0
8.3578	88.5726	0.46	0.10	-30.00	-20.00	7.373	5.31900	7.34022	0.0
8.3678	88.5926	0.46	0.10	-30.00	-20.00	7.373	5.31995	7.34153	4.0
8.3778	88.6126	0.46	0.10	-30.00	-20.00	7.373	5.32090	7.34285	2.0
8.3878	88.6326	0.46	0.10	-30.00	-20.00	7.373	5.32185	7.34416	2.0
8.3978	88.6526	0.46	0.10	-30.00	-20.00	7.373	5.32280	7.34547	0.0
8.4078	88.6726	0.46	0.10	-30.00	-20.00	7.373	5.32376	7.34678	4.0
8.4178	88.6926	0.46	0.10	-30.00	-20.00	7.373	5.32471	7.34810	0.0
8.4278	88.7126	0.46	0.10	-30.00	-20.00	7.373	5.32566	7.34941	0.0
8.4378	88.7326	0.46	0.10	-30.00	-20.00	7.373	5.32661	7.35072	4.0
8.4478	88.7526	0.46	0.10	-30.00	-20.00	7.373	5.32756	7.35203	4.0
8.4578	88.7726	0.46	0.10	-30.00	-20.00	7.373	5.32851	7.35334	4.0
8.4678	88.7926	0.46	0.10	-30.00	-20.00	7.373	5.32946	7.35465	0.0
8.4778	88.8126	0.46	0.10	-30.00	-20.00	7.373	5.33041	7.35596	2.0
8.4878	88.8326	0.46	0.10	-30.00	-20.00	7.373	5.33136	7.35727	2.0
8.4978	88.8526	0.46	0.10	-30.00	-20.00	7.373	5.33231	7.35858	6.0
8.5078	88.8726	0.46	0.10	-30.00	-20.00	7.373	5.33326	7.35989	2.0
8.5178	88.8926	0.46	0.10	-30.00	-20.00	7.373	5.33421	7.36120	4.0
8.5278	88.9126	0.46	0.10	-30.00	-20.00	7.373	5.33516	7.36251	0.0
8.5378	88.9326	0.46	0.10	-30.00	-20.00	7.373	5.33610	7.36382	2.0
8.5478	88.9526	0.46	0.10	-30.00	-20.00	7.373	5.33705	7.36513	2.0
8.5578	88.9726	0.46	0.10	-30.00	-20.00	7.373	5.33800	7.36644	4.0
8.5678	88.9926	0.46	0.10	-30.00	-20.00	7.373	5.33895	7.36775	4.0
8.5778	89.0126	0.46	0.10	-30.00	-20.00	7.373	5.33990	7.36906	2.0
8.5878	89.0326	0.46	0.10	-30.00	-20.00	7.373	5.34085	7.37037	2.0

6.6278	85.0726	0.46	0.10	-30.00	-20.00	7.373	5.14750	7.10878	6.0
6.6378	85.0926	0.46	0.10	-30.00	-20.00	7.373	5.14848	7.11013	2.0
6.6478	85.1126	0.46	0.10	-30.00	-20.00	7.373	5.14946	7.11148	4.0
6.6578	85.1326	0.46	0.10	-30.00	-20.00	7.373	5.15044	7.11283	2.0
6.6678	85.1526	0.46	0.10	-30.00	-20.00	7.373	5.15142	7.11419	0.0
6.6778	85.1726	0.46	0.10	-30.00	-20.00	7.373	5.15240	7.11554	0.0
6.6878	85.1926	0.46	0.10	-30.00	-20.00	7.373	5.15338	7.11689	4.0
6.6978	85.2126	0.46	0.10	-30.00	-20.00	7.373	5.15435	7.11824	0.0
6.7078	85.2326	0.46	0.10	-30.00	-20.00	7.373	5.15533	7.11959	0.0
6.7178	85.2526	0.46	0.10	-30.00	-20.00	7.373	5.15631	7.12094	2.0
6.7278	85.2726	0.46	0.10	-30.00	-20.00	7.373	5.15729	7.12229	4.0
6.7378	85.2926	0.46	0.10	-30.00	-20.00	7.373	5.15827	7.12364	4.0
6.7478	85.3126	0.46	0.10	-30.00	-20.00	7.373	5.15924	7.12499	4.0
6.7578	85.3326	0.46	0.10	-30.00	-20.00	7.373	5.16022	7.12634	2.0
6.7678	85.3526	0.46	0.10	-30.00	-20.00	7.373	5.16120	7.12769	4.0
6.7778	85.3726	0.46	0.10	-30.00	-20.00	7.373	5.16217	7.12904	4.0
6.7878	85.3926	0.46	0.10	-30.00	-20.00	7.373	5.16315	7.13039	2.0
6.7978	85.4126	0.46	0.10	-30.00	-20.00	7.373	5.16413	7.13174	2.0
6.8078	85.4326	0.46	0.10	-30.00	-20.00	7.373	5.16510	7.13308	0.0
6.8178	85.4526	0.46	0.10	-30.00	-20.00	7.373	5.16608	7.13443	0.0
6.8278	85.4726	0.46	0.10	-30.00	-20.00	7.373	5.16706	7.13578	2.0
6.8378	85.4926	0.46	0.10	-30.00	-20.00	7.373	5.16803	7.13713	0.0
6.8478	85.5126	0.46	0.10	-30.00	-20.00	7.373	5.16901	7.13848	0.0
6.8578	85.5326	0.46	0.10	-30.00	-20.00	7.373	5.16998	7.13982	0.0
6.8678	85.5526	0.46	0.10	-30.00	-20.00	7.373	5.17096	7.14117	0.0
6.8778	85.5726	0.46	0.10	-30.00	-20.00	7.373	5.17194	7.14252	4.0
6.8878	85.5926	0.46	0.10	-30.00	-20.00	7.373	5.17291	7.14386	4.0
6.8978	85.6126	0.46	0.10	-30.00	-20.00	7.373	5.17389	7.14521	2.0
6.9078	85.6326	0.46	0.10	-30.00	-20.00	7.373	5.17486	7.14656	6.0
6.9178	85.6526	0.46	0.10	-30.00	-20.00	7.373	5.17583	7.14790	0.0
6.9278	85.6726	0.46	0.10	-30.00	-20.00	7.373	5.17681	7.14925	2.0
6.9378	85.6926	0.46	0.10	-30.00	-20.00	7.373	5.17778	7.15059	8.0
6.9478	85.7126	0.46	0.10	-30.00	-20.00	7.373	5.17876	7.15194	0.0
6.9578	85.7326	0.46	0.10	-30.00	-20.00	7.373	5.17973	7.15328	4.0
6.9678	85.7526	0.46	0.10	-30.00	-20.00	7.373	5.18071	7.15463	0.0
6.9778	85.7726	0.46	0.10	-30.00	-20.00	7.373	5.18168	7.15597	6.0
6.9878	85.7926	0.46	0.10	-30.00	-20.00	7.373	5.18265	7.15732	0.0
6.9978	85.8126	0.46	0.10	-30.00	-20.00	7.373	5.18363	7.15866	4.0
7.0078	85.8326	0.46	0.10	-30.00	-20.00	7.373	5.18460	7.16001	2.0
7.0178	85.8526	0.46	0.10	-30.00	-20.00	7.373	5.18557	7.16135	0.0
7.0278	85.8726	0.46	0.10	-30.00	-20.00	7.373	5.18655	7.16270	0.0
7.0378	85.8926	0.46	0.10	-30.00	-20.00	7.373	5.18752	7.16404	2.0
7.0478	85.9126	0.46	0.10	-30.00	-20.00	7.373	5.18849	7.16538	2.0
7.0578	85.9326	0.46	0.10	-30.00	-20.00	7.373	5.18946	7.16673	0.0
7.0678	85.9526	0.46	0.10	-30.00	-20.00	7.373	5.19044	7.16807	2.0
7.0778	85.9726	0.46	0.10	-30.00	-20.00	7.373	5.19141	7.16941	4.0
7.0878	85.9926	0.46	0.10	-30.00	-20.00	7.373	5.19238	7.17075	0.0
7.0978	86.0126	0.46	0.10	-30.00	-20.00	7.373	5.19335	7.17210	0.0
7.1078	86.0326	0.46	0.10	-30.00	-20.00	7.373	5.19432	7.17344	2.0
7.1178	86.0526	0.46	0.10	-30.00	-20.00	7.373	5.19530	7.17478	0.0
7.1278	86.0726	0.46	0.10	-30.00	-20.00	7.373	5.19627	7.17612	2.0
7.1378	86.0926	0.46	0.10	-30.00	-20.00	7.373	5.19724	7.17746	0.0
7.1478	86.1126	0.46	0.10	-30.00	-20.00	7.373	5.19821	7.17880	4.0
7.1578	86.1326	0.46	0.10	-30.00	-20.00	7.373	5.19918	7.18014	2.0
7.1678	86.1526	0.46	0.10	-30.00	-20.00	7.373	5.20015	7.18148	2.0
7.1778	86.1726	0.46	0.10	-30.00	-20.00	7.373	5.20112	7.18282	4.0
7.1878	86.1926	0.46	0.10	-30.00	-20.00	7.373	5.20209	7.18416	2.0
7.1978	86.2126	0.46	0.10	-30.00	-20.00	7.373	5.20306	7.18550	2.0
7.2078	86.2326	0.46	0.10	-30.00	-20.00	7.373	5.20403	7.18684	4.0
7.2178	86.2526	0.46	0.10	-30.00	-20.00	7.373	5.20500	7.18818	2.0
7.2278	86.2726	0.46	0.10	-30.00	-20.00	7.373	5.20597	7.18952	2.0
7.2378	86.2926	0.46	0.10	-30.00	-20.00	7.373	5.20694	7.19086	0.0
7.2478	86.3126	0.46	0.10	-30.00	-20.00	7.373	5.20791	7.19220	2.0
7.2578	86.3326	0.46	0.10	-30.00	-20.00	7.373	5.20888	7.19354	0.0
7.2678	86.3526	0.46	0.10	-30.00	-20.00	7.373	5.20985	7.19488	4.0
7.2778	86.3726	0.46	0.10	-30.00	-20.00	7.373	5.21082	7.19622	2.0
7.2878	86.3926	0.46	0.10	-30.00	-20.00	7.373	5.21179	7.19755	2.0
7.2978	86.4126	0.46	0.10	-30.00	-20.00	7.373	5.21276	7.19889	6.0
7.3078	86.4326	0.46	0.10	-30.00	-20.00	7.373	5.21373	7.20023	0.0
7.3178	86.4526	0.46	0.10	-30.00	-20.00	7.373	5.21469	7.20157	2.0
7.3278	86.4726	0.46	0.10	-30.00	-20.00	7.373	5.21566	7.20290	2.0
7.3378	86.4926	0.46	0.10	-30.00	-20.00	7.373	5.21663	7.20424	10.0
7.3478	86.5126	0.46	0.10	-30.00	-20.00	7.373	5.21760	7.20558	2.0
7.3578	86.5326	0.46	0.10	-30.00	-20.00	7.373	5.21857	7.20691	4.0
7.3678	86.5526	0.46	0.10	-30.00	-20.00	7.373	5.21953	7.20825	2.0
7.3778	86.5726	0.46	0.10	-30.00	-20.00	7.373	5.22050	7.20959	2.0
7.3878	86.5926	0.46	0.10	-30.00	-20.00	7.373	5.22147	7.21092	8.0
7.3978	86.6126	0.46	0.10	-30.00	-20.00	7.373	5.22244	7.21226	0.0
7.4078	86.6326	0.46	0.10	-30.00	-20.00	7.373	5.22340	7.21359	2.0
7.4178	86.6526	0.46	0.10	-30.00	-20.00	7.373	5.22437	7.21493	0.0
7.4278	86.6726	0.46	0.10	-30.00	-20.00	7.373	5.22534	7.21626	2.0
7.4378	86.6926	0.46	0.10	-30.00	-20.00	7.373	5.22630	7.21760	0.0
7.4478	86.7126	0.46	0.10	-30.00	-20.00	7.373	5.22727	7.21893	0.0
7.4578	86.7326	0.46	0.10	-30.00	-20.00	7.373	5.22823	7.22027	4.0
7.4678	86.7526	0.46	0.10	-30.00	-20.00	7.373	5.22920	7.22160	0.0
7.4778	86.7726	0.46	0.10	-30.00	-20.00	7.373	5.23017	7.22294	0.0
7.4878	86.7926	0.46	0.10	-30.00	-20.00	7.373	5.23113	7.22427	0.0
7.4978	86.8126	0.46	0.10	-30.00	-20.00	7.373	5.23210	7.22560	6.0
7.5078	86.8326	0.46	0.10	-30.00	-20.00	7.373	5.23306	7.22694	6.0
7.5178	86.8526	0.46	0.10	-30.00	-20.00	7.373	5.23403	7.22827	2.0
7.5278	86.8726	0.46	0.10	-30.00	-20.00	7.373	5.23499	7.22960	4.0
7.5378	86.8926	0.46	0.10	-30.00	-20.00	7.373	5.23596	7.23093	0.0
7.5478	86.9126	0.46	0.10	-30.00	-20.00	7.373	5.23692	7.23227	4.0
7.5578	86.9326	0.46	0.10	-30.00	-20.00	7.373	5.23789	7.23360	4.0
7.5678	86.9526	0.46	0.10	-30.00	-20.00	7.373	5.23885	7.23493	6.0
7.5778	86.9726	0.46	0.10	-30.00	-20.00	7.373	5.23982	7.23626	6.0
7.5878	86.9926	0.46	0.10	-30.00	-20.00	7.373	5.24078	7.23759	2.0
7.5978	87.0126	0.46	0.10	-30.00	-20.00	7.373	5.24174	7.23892	0.0
7.6078	87.0326	0.46	0.10	-30.00	-20.00	7.373	5.24271	7.24026	6.0
7.6178	87.0526	0.46	0.10	-30.00	-20.00	7.373	5.24367	7.24159	4.0
7.6278	87.0726	0.46	0.10	-30.00	-20.00	7.373	5.24463	7.24292	2.0
7.6378	87.0926	0.46	0.10	-30.00	-20.00	7.373	5.24560	7.24425	2.0
7.6478	87.1126	0.46	0.10	-30.00	-20.00	7.373	5.24656	7.24558	2.0
7.6578	87.1326	0.46	0.10	-30.00	-20.00	7.373	5.24752	7.24691	4.0
7.6678	87.1526	0.46	0.10	-30.00	-20.00	7.373	5.24849	7.24824	2.0
7.6778	87.1726	0.46	0.10	-30.00	-20.00	7.373	5.24945	7.24957	4.0
7.6878	87.1926	0.46	0.10	-30.00	-20.00	7.373	5.25041	7.25090	6.0
7.6978	87.2126	0.46	0.10	-30.00	-20.00	7.373	5.25137	7.25222	0.0
7.7078	87.2326	0.46	0.10	-30.00	-20.00	7.373	5.25234	7.25355	2.0
7.7178	87.2526	0.46	0.10	-30.00	-20.00	7.373	5.25330	7.25488	0.0
7.7278	87.2726	0.46	0.10	-30.00	-20.00	7.373	5.25426	7.25621	2.0
7.7378	87.2926	0.46	0.10	-30.00	-20.00	7.373	5.25522	7.25754	8.0
7.7478	87.3126	0.46	0.10	-30.00	-20.00	7.373	5.25618	7.25887	6.0
7.7578	87.3326	0.46	0.10	-30.00	-20.00	7.373	5.25715	7.26019	6.0
7.7678	87.3526	0.46	0.10	-30.00	-20.00	7.373	5.25811	7.26152	4.0
7.7778	87.3726	0.46	0.10	-30.00	-20.00	7.373	5.25907	7.26285	4.0
7.7878	87.3926	0.46	0.10	-30.00	-20.00	7.373	5.26003	7.26418	2.0
7.7978	87.4126	0.46	0.10	-30.00	-20.00	7.373	5.26099	7.26550	4.0
7.8078	87.4326	0.46	0.10	-30.00	-20.00	7.373	5.26195	7.26683	8.0
7.8178	87.4526	0.46	0.10	-30.00	-20.00	7.373	5.26291	7.26815	0.0
7.8278	87.4726	0.46	0.10	-30.00	-20.00	7.373	5.26387	7.26948	2.0
7.8378	87.4926	0.46	0.10	-30.00	-20.00	7.373	5.26483	7.27081	2.0
7.8478	87.5126	0.46	0.10	-30.00	-20.00	7.373	5.26579	7.27213	0.0
7.8578	87.5326	0.46	0.10	-30.00	-20.00	7.373	5.26675	7.27346	4.0
7.8678	87.5526	0.46	0.10	-30.00	-20.00	7.373	5.26771	7.27478	8.0
7.8778	87.5726	0.46	0.10	-30.00	-20.00	7.373	5.26867	7.27611	6.0
7.8878	87.5926	0.46	0.10	-30.00	-20.00	7.373	5.26963	7.27743	4.0
7.8978	87.6126	0.46	0.10	-30.00	-20.00	7.373	5.27059	7.27876	2.0
7.9078	87.6326	0.46	0.10	-30.00	-20.00	7.373	5.27155	7.28008	2.0
7.9178	87.6526	0.46	0.10	-30.00	-20.00	7.373	5.27251	7.28141	2.0
7.9278	87.6726	0.46	0.10	-30.00	-20.00	7.373	5.27346	7.28273	2.0
7.9378	87.6926	0.46	0.10	-30.00	-20.00	7.373	5.27442	7.28405	2.0
7.9478	87.7126	0.46	0.10	-30.00	-20.00	7.373	5.27538	7.28538	2.0
